conn,total_connections,pkts_rate,unique_dports,most_common_dst_port,duration,mean_total_pkts,median_total_pkts,mode_total_pkts,mean_total_data,median_total_data,mode_total_data,mean_bytes_sent,median_bytes_sent,mode_bytes_sent,mean_bytes_recv,median_bytes_recv,mode_bytes_recv,gap_between_conns,max_in,max_out,max_total,avg_in,avg_out,avg_total,std_in,std_out,std_total,75th_percentile_in,75th_percentile_out,75th_percentile_total,nb_pkts_in,nb_pkts_out,nb_pkts_total,nb_pkts_in_f30,nb_pkts_out_f30,nb_pkts_in_l30,nb_pkts_out_l30,std_pkt_conc_out20,avg_pkt_conc_out20,avg_per_sec,std_per_sec,avg_order_in,avg_order_out,std_order_in,std_order_out,medconc,med_per_sec,min_per_sec,max_per_sec,maxconc,perc_in,perc_out,sum_altconc,sum_alt_per_sec,sum_number_pkts,sum_intertimestats,number
normal_conn_1025,50,61.90732168544563,2,45890,0.8076589107513428,274.5,65.5,40,274.5,65.5,40,158.95833333333334,140.0,140,381.15384615384613,40.0,40,2.0442550182342814,0.1401360034942627,0.1408991813659668,0.1401360034942627,0.02772923469543457,0.03511456821275794,0.01648283491329271,0.04348783329097251,0.04998427293725521,0.03658189038311199,0.044664859771728516,0.07631611824035645,0.0016248226165771484,26.0,24.0,50.0,14.0,16.0,16.0,14.0,3.559026084010437,8.0,0.9803921568627451,0.1386483884679505,26.384615384615383,22.458333333333332,14.791049588484046,13.741600970127978,10.0,1.0,0.0,1.0,11.0,0.52,0.48,21.0,49.0,100.0,0.7531576234159791,0
normal_conn_1027,50,59.933783256623464,2,45886,0.8342540264129639,472.06,65.5,40,472.06,65.5,40,96.0,40.0,40,792.4074074074074,1094.0,1480,0.13859200477600098,0.15155816078186035,0.1526498794555664,0.15027999877929688,0.027668081797086276,0.03792063756422563,0.01702559237577477,0.04916302404957521,0.055522668034296514,0.04062466984621646,0.012829005718231201,0.10036128759384155,0.0022208690643310547,27.0,23.0,50.0,17.0,13.0,18.0,12.0,2.8674417556808756,7.666666666666667,0.9803921568627451,0.1386483884679505,25.703703703703702,23.08695652173913,13.858584222529704,14.951844566963349,8.0,1.0,0.0,1.0,11.0,0.54,0.46,19.0,49.0,100.0,0.7978238750603023,0
normal_conn_1036,50,94.08116682681039,2,48302,0.5314559936532532,439.34,44.0,40,439.34,44.0,40,83.30434782608695,40.0,40,742.6296296296297,441.0,1480,4.0959639549255655,0.12550020217895508,0.12581896781921387,0.12550020217895508,0.015584698090186486,0.02415709062056108,0.010846040686782526,0.03557616622886637,0.04455609829212293,0.03160218215684482,0.0055370330810546875,0.014553427696228027,0.000308990478515625,27.0,23.0,50.0,17.0,13.0,17.0,13.0,3.299831645537222,7.666666666666667,0.9803921568627451,0.1386483884679505,24.74074074074074,24.217391304347824,13.948563161348124,14.97231219034461,10.0,1.0,0.0,1.0,10.0,0.54,0.46,20.0,49.0,100.0,0.5595410995082867,0
normal_conn_1037,50,0.16519598074997724,2,443,302.67080211639404,181.12,52.0,40,181.12,52.0,40,250.28,79.0,40,111.96,40.0,40,31.811618089675875,179.8131558895111,179.81315088272095,179.81311988830566,12.601474165916443,12.606169790029526,6.176955145232531,42.42871185369623,42.42733988406515,30.35378585993792,0.15799188613891602,0.23507118225097656,0.0017561912536621094,25.0,25.0,50.0,14.0,16.0,15.0,15.0,3.0912061651652345,8.333333333333334,0.9803921568627451,0.1386483884679505,25.6,23.4,14.36384349678038,14.4138821973818,10.0,1.0,0.0,1.0,11.0,0.5,0.5,21.0,49.0,100.0,686.4286826190591,0
normal_conn_1041,50,58.551223302423764,2,39952,0.8539531230926514,252.7,65.5,40,252.7,65.5,40,270.7916666666667,118.0,40,236.0,42.0,40,4.708334922790527,0.1245579719543457,0.26583218574523926,0.26583218574523926,0.017988157272338868,0.03712839665620223,0.017427614756992886,0.038460158887745524,0.06590568326223309,0.04868431709453566,0.004709959030151367,0.03256642818450928,0.002126932144165039,26.0,24.0,50.0,14.0,16.0,17.0,13.0,2.943920288775949,8.0,0.9803921568627451,0.1386483884679505,25.76923076923077,23.125,14.374945330485186,14.36521406036123,9.0,1.0,0.0,1.0,11.0,0.52,0.48,20.0,49.0,100.0,0.9212199907336983,0
normal_conn_1047,50,24.6365954387422,2,443,2.02950119972229,166.52,44.0,40,166.52,44.0,40,107.0,65.5,40,231.0,42.0,40,6.576411008834839,0.4559190273284912,0.45621395111083984,0.4559190273284912,0.08288508912791377,0.0811800479888916,0.041418391831067145,0.1257444295799288,0.12210996052542772,0.0960691333493574,0.12287259101867676,0.1232750415802002,0.003342866897583008,24.0,26.0,50.0,15.0,15.0,15.0,15.0,2.0548046676563256,8.666666666666666,0.9803921568627451,0.1386483884679505,24.291666666666668,24.692307692307693,14.167095581742302,14.667518354328253,9.0,1.0,0.0,1.0,11.0,0.48,0.52,20.0,49.0,100.0,2.1669495576668685,0
normal_conn_1049,50,121.70215136630794,2,50784,0.4108390808105469,506.7,58.0,40,506.7,58.0,40,83.47826086956522,40.0,40,867.2222222222222,1374.0,1480,1.5554900169372559,0.11703300476074219,0.11721205711364746,0.11703300476074219,0.011301003969632663,0.018674503673206676,0.008384471036949935,0.03014846855693852,0.03888227445038034,0.027537800999524215,0.0011472702026367188,0.005166113376617432,0.0001709461212158203,27.0,23.0,50.0,16.0,14.0,18.0,12.0,2.8674417556808756,7.666666666666667,0.9803921568627451,0.1386483884679505,26.0,22.73913043478261,14.262096879751148,14.428888267470944,8.0,1.0,0.0,1.0,11.0,0.54,0.46,19.0,49.0,100.0,0.49269091902223416,0
normal_conn_105,50,27.932585721317285,2,443,1.7900240421294598,352.82,52.0,40,352.82,52.0,40,97.72,40.0,40,607.92,244.0,40,2.829900026321411,0.5997068881988525,0.59859299659729,0.59859299659729,0.06968358159065247,0.07458249727884929,0.03653110290060238,0.1401036067954844,0.13952113515005174,0.10444990321686237,0.07690495252609253,0.10655844211578369,0.006006956100463867,25.0,25.0,50.0,15.0,15.0,15.0,15.0,2.357022603955158,8.333333333333334,0.9803921568627451,0.1386483884679505,25.0,24.0,14.039943019827396,14.794593607125543,10.0,1.0,0.0,1.0,10.0,0.5,0.5,20.0,49.0,100.0,2.5512350590682757,0
normal_conn_1050,50,18.605487999354136,2,443,2.6873791217803955,498.3,52.0,40,498.3,52.0,40,807.2307692307693,712.5,1500,163.625,40.0,40,9.052103996276912,0.9455630779266357,0.9453990459442139,0.9453990459442139,0.11036766093710194,0.10749516487121583,0.054844471873069296,0.23471483555181155,0.22667713874309248,0.1700530325533768,0.14856302738189697,0.14894914627075195,0.0018339157104492188,24.0,26.0,50.0,14.0,16.0,14.0,16.0,2.6246692913372702,8.666666666666666,0.9803921568627451,0.1386483884679505,24.666666666666668,24.346153846153847,14.164705746639742,14.670594103885048,10.0,1.0,0.0,1.0,11.0,0.48,0.52,21.0,49.0,100.0,4.03985956370783,0
normal_conn_1051,50,7.1814956714506275,2,443,6.962337970733643,443.18,46.0,40,443.18,46.0,40,407.3076923076923,69.0,40,482.0416666666667,42.0,40,26.6868000030517,4.466289043426514,4.4645750522613525,4.4645750522613525,0.2875675222148066,0.2784935188293457,0.1420885300149723,0.9120406471281757,0.874422805515888,0.6398859188962065,0.20454299449920654,0.20946788787841797,0.00917816162109375,24.0,26.0,50.0,16.0,14.0,14.0,16.0,2.6246692913372702,8.666666666666666,0.9803921568627451,0.1386483884679505,24.041666666666668,24.923076923076923,13.88188017605044,14.907208057547392,10.0,1.0,0.0,1.0,11.0,0.48,0.52,21.0,49.0,100.0,16.95312713454733,0
