conn,total_connections,pkts_rate,unique_dports,most_common_dst_port,duration,mean_total_pkts,median_total_pkts,mode_total_pkts,mean_total_data,median_total_data,mode_total_data,mean_bytes_sent,median_bytes_sent,mode_bytes_sent,mean_bytes_recv,median_bytes_recv,mode_bytes_recv,gap_between_conns,max_in,max_out,max_total,avg_in,avg_out,avg_total,std_in,std_out,std_total,75th_percentile_in,75th_percentile_out,75th_percentile_total,nb_pkts_in,nb_pkts_out,nb_pkts_total,nb_pkts_in_f30,nb_pkts_out_f30,nb_pkts_in_l30,nb_pkts_out_l30,std_pkt_conc_out20,avg_pkt_conc_out20,avg_per_sec,std_per_sec,avg_order_in,avg_order_out,std_order_in,std_order_out,medconc,med_per_sec,min_per_sec,max_per_sec,maxconc,perc_in,perc_out,sum_altconc,sum_alt_per_sec,sum_number_pkts,sum_intertimestats,number
normal_conn_158,50,28.529318858485517,2,49113,1.7525830268859863,515.98,70.0,40,515.98,70.0,40,153.52173913043478,40.0,40,824.7407407407408,1480.0,1480,2.5278048515319824,0.34839296340942383,0.3477511405944824,0.3477511405944824,0.062107003652132474,0.07493222843516957,0.0357670005486936,0.11258672003987173,0.1189896833147867,0.0865927354318796,0.0885077714920044,0.14254236221313477,0.0046291351318359375,27.0,23.0,50.0,17.0,13.0,18.0,12.0,2.494438257849294,7.666666666666667,0.9803921568627451,0.1386483884679505,25.48148148148148,23.347826086956523,14.619546454864919,14.119393679715774,7.0,1.0,0.0,1.0,11.0,0.54,0.46,18.0,49.0,100.0,1.7705498848578975,0
normal_conn_159,50,27.399933471459754,2,443,1.824821949005127,403.86,52.0,40,403.86,52.0,40,133.96153846153845,40.0,40,696.25,350.0,1480,13.271507024765015,0.5947489738464355,0.5800819396972656,0.5800819396972656,0.0556175190469493,0.07299287796020508,0.03724126426541075,0.1384254718883164,0.14930926301626887,0.11162181651124703,0.010771989822387695,0.023126840591430664,0.0033440589904785156,24.0,26.0,50.0,16.0,14.0,14.0,16.0,0.9428090415820634,8.666666666666666,0.9803921568627451,0.1386483884679505,22.291666666666668,26.53846153846154,12.46488122241399,15.760785731171696,8.0,1.0,0.0,1.0,10.0,0.48,0.52,18.0,49.0,100.0,2.357363955333661,0
normal_conn_160,50,0.13471134710348887,2,443,371.16398191452026,246.14,46.0,40,246.14,46.0,40,149.36,40.0,40,342.92,276.0,40,12.20744514465332,59.904419898986816,59.90408396720886,59.90408396720886,15.45716679096222,15.456915328900019,7.574775141112658,25.70135790454655,25.701168904132196,19.574944602596048,22.46706360578537,22.46658033132553,0.19790983200073242,25.0,25.0,50.0,15.0,15.0,15.0,15.0,3.0912061651652345,8.333333333333334,0.9803921568627451,0.1386483884679505,25.2,23.8,14.743133995185692,14.076931483814219,10.0,1.0,0.0,1.0,11.0,0.5,0.5,21.0,49.0,100.0,334.31047027476586,0
normal_conn_162,50,117.52595807255707,2,40978,0.42543792724609375,721.24,540.5,40,721.24,540.5,40,112.63636363636364,40.0,40,1199.4285714285713,1392.0,1480,2.0327019691467285,0.1583261489868164,0.15871000289916992,0.1583261489868164,0.01151914949770327,0.02008342742919922,0.00868240667849171,0.0361223571633006,0.045613321702352896,0.03135777890421779,0.001666426658630371,0.0026199817657470703,0.000308990478515625,28.0,22.0,50.0,16.0,14.0,17.0,13.0,3.0912061651652345,7.333333333333333,0.9803921568627451,0.1386483884679505,26.142857142857142,22.40909090909091,14.737499026328058,13.749906085329162,9.0,1.0,0.0,1.0,10.0,0.56,0.44,19.0,49.0,100.0,0.6333361411509613,0
normal_conn_163,50,106.30650450312535,2,41650,0.4703381061553955,721.64,509.0,40,721.64,509.0,40,109.72727272727273,40.0,40,1202.4285714285713,1392.0,1480,3.5061419010161785,0.11862921714782715,0.11916804313659668,0.11862921714782715,0.013079228224577728,0.022224857693626768,0.009598736860314193,0.032580685967230204,0.04191770869484744,0.029434215640989525,0.0031585693359375,0.0037178993225097656,0.00026297569274902344,28.0,22.0,50.0,16.0,14.0,17.0,13.0,3.8586123009300755,7.333333333333333,0.9803921568627451,0.1386483884679505,26.321428571428573,22.181818181818183,14.825300699018774,13.563441382951465,9.0,1.0,0.0,1.0,11.0,0.56,0.44,20.0,49.0,100.0,0.5124013548650331,0
normal_conn_164,50,112.29140318205523,2,49994,0.4452700614929199,690.78,268.0,40,690.78,268.0,40,105.56521739130434,40.0,40,1189.2962962962963,1480.0,1480,1.288321018219051,0.12903189659118652,0.12937498092651367,0.12903189659118652,0.012750735649695763,0.02008722045204856,0.009087144112100407,0.033547606668514945,0.04141760548696205,0.02939274114900293,0.002095639705657959,0.003352522850036621,0.00022482872009277344,27.0,23.0,50.0,15.0,15.0,16.0,14.0,2.6246692913372702,7.666666666666667,0.9803921568627451,0.1386483884679505,25.296296296296298,23.565217391304348,14.488347335179437,14.306660312615488,9.0,1.0,0.0,1.0,10.0,0.54,0.46,19.0,49.0,100.0,0.5393948189029987,0
normal_conn_165,50,0.20614212940084153,2,443,242.55109882354736,361.04,40.0,40,361.04,40.0,40,445.52,79.0,40,276.56,40.0,40,0.5981199741363525,239.94497394561768,239.94544911384583,239.94497394561768,10.09706828991572,10.097118665774664,4.950022424970355,47.926976272808766,47.927064656911234,33.918904864510225,0.13060158491134644,0.12478554248809814,0.014099836349487305,25.0,25.0,50.0,14.0,16.0,16.0,14.0,3.0912061651652345,8.333333333333334,0.9803921568627451,0.1386483884679505,25.44,23.56,14.71891300334369,14.07431703493992,10.0,1.0,0.0,1.0,11.0,0.5,0.5,21.0,49.0,100.0,875.0220391437211,0
normal_conn_166,50,84.463608368581,2,443,0.5919709205627441,600.28,52.0,40,600.28,52.0,40,937.2692307692307,1500.0,1500,235.20833333333334,40.0,40,34.44612503051758,0.3250851631164551,0.32587695121765137,0.3250851631164551,0.016140346941740616,0.023678836822509767,0.012081039195158044,0.06601901002511018,0.07524652453851259,0.05492008773507921,0.0005155801773071289,0.0003428459167480469,7.081031799316406e-05,24.0,26.0,50.0,14.0,16.0,15.0,15.0,2.6246692913372702,8.666666666666666,0.9803921568627451,0.1386483884679505,24.625,24.384615384615383,14.29688923041186,14.55249627826766,10.0,1.0,0.0,1.0,11.0,0.48,0.52,21.0,49.0,100.0,1.2250623591207201,0
normal_conn_17,50,13.986737638824316,2,443,3.574815034866333,483.28,52.0,40,483.28,52.0,40,549.8461538461538,96.5,40,411.1666666666667,42.0,40,6.560044050216618,1.958852767944336,1.9584770202636719,1.9584770202636719,0.15044600030650263,0.1429926013946533,0.07295540887482312,0.40348043502631575,0.3881131047005505,0.28626548935373336,0.11651146411895752,0.11479902267456055,0.00026988983154296875,24.0,26.0,50.0,14.0,16.0,15.0,15.0,2.0548046676563256,8.666666666666666,0.9803921568627451,0.1386483884679505,24.25,24.73076923076923,13.973934067875565,14.83643563950611,9.0,1.0,0.0,1.0,11.0,0.48,0.52,20.0,49.0,100.0,7.551640224753319,0
normal_conn_170,50,80.6034249168369,2,50752,0.6203210353851318,435.5,52.0,40,435.5,52.0,40,107.875,40.0,40,737.9230769230769,753.0,1480,4.472836971283016,0.12285399436950684,0.12278604507446289,0.12228512763977051,0.020240440368652343,0.026967390723850414,0.012659612967043507,0.0426375135695058,0.04749078043593216,0.035089705895573274,0.004622220993041992,0.013490080833435059,0.000392913818359375,26.0,24.0,50.0,15.0,15.0,16.0,14.0,1.632993161855452,8.0,0.9803921568627451,0.1386483884679505,24.73076923076923,24.25,13.982290151109812,14.897566915439581,8.0,1.0,0.0,1.0,10.0,0.52,0.48,18.0,49.0,100.0,0.5715158266891341,0
