conn,total_connections,pkts_rate,unique_dports,most_common_dst_port,duration,mean_total_pkts,median_total_pkts,mode_total_pkts,mean_total_data,median_total_data,mode_total_data,mean_bytes_sent,median_bytes_sent,mode_bytes_sent,mean_bytes_recv,median_bytes_recv,mode_bytes_recv,gap_between_conns,max_in,max_out,max_total,avg_in,avg_out,avg_total,std_in,std_out,std_total,75th_percentile_in,75th_percentile_out,75th_percentile_total,nb_pkts_in,nb_pkts_out,nb_pkts_total,nb_pkts_in_f30,nb_pkts_out_f30,nb_pkts_in_l30,nb_pkts_out_l30,std_pkt_conc_out20,avg_pkt_conc_out20,avg_per_sec,std_per_sec,avg_order_in,avg_order_out,std_order_in,std_order_out,medconc,med_per_sec,min_per_sec,max_per_sec,maxconc,perc_in,perc_out,sum_altconc,sum_alt_per_sec,sum_number_pkts,sum_intertimestats,number
proxy_conn_1,50,0.2151714820785679,2,34565,232.3728010654449,244.98,62.0,40,244.98,62.0,40,297.61538461538464,42.0,40,187.95833333333334,68.0,40,0.12252402305597343,60.003828048706055,60.00748610496521,60.003828048706055,9.289493761062623,10.103162651476653,4.742302062560101,21.18870330569848,21.91545774341045,15.8303597019123,0.16240286827087402,0.16001355648040771,0.09215211868286133,26.0,24.0,50.0,15.0,15.0,16.0,14.0,2.160246899469287,8.0,0.9803921568627451,0.1386483884679505,24.96153846153846,24.0,14.29760810881093,14.557357818871756,9.0,1.0,0.0,1.0,10.0,0.52,0.48,19.0,49.0,100.0,263.4991899719321,0
proxy_conn_10,50,0.09245934617149248,2,35753,540.7782130241393,223.44,64.0,40,223.44,64.0,40,249.55172413793105,64.0,40,187.38095238095238,68.0,68,0.01784205436706543,59.99836611747742,60.02316188812256,59.99836611747742,19.304884323051997,24.038922250270844,11.03629006171713,27.98176746568626,29.334696888297945,23.20727061577388,59.97358965873718,59.983118295669556,0.24145197868347168,29.0,21.0,50.0,15.0,15.0,20.0,10.0,3.265986323710904,7.0,0.9803921568627451,0.1386483884679505,26.82758620689655,21.285714285714285,14.381666887028947,13.870636532730906,7.0,1.0,0.0,1.0,11.0,0.58,0.42,18.0,49.0,100.0,435.1218856609657,0
proxy_conn_100,50,0.28357533535035234,2,443,176.31998896598634,256.68,62.0,40,256.68,62.0,40,299.24,44.0,40,214.12,68.0,40,0.6069238185882568,59.99973106384277,60.002148151397705,59.99973106384277,7.3377561668554945,7.346666206916173,3.5983671217548605,19.18298830871293,19.18017056572169,13.916266175543639,0.1520603895187378,0.17176717519760132,0.10996603965759277,25.0,25.0,50.0,15.0,15.0,14.0,16.0,2.494438257849294,8.333333333333334,0.9803921568627451,0.1386483884679505,23.8,25.2,14.071247279470288,14.748559251669297,9.0,1.0,0.0,1.0,11.0,0.5,0.5,20.0,49.0,100.0,250.99761842896194,0
proxy_conn_101,50,0.09237183364695888,2,43283,541.2905430793744,223.48,64.0,40,223.48,64.0,40,249.55172413793105,64.0,40,187.47619047619048,68.0,68,0.001499176025390625,60.010197162628174,60.04351496696472,60.010197162628174,19.324403822422028,24.064874351024628,11.046745777130127,27.96878948263203,29.316832550220248,23.20263191486418,59.962471187114716,59.99934238195419,0.2087540626525879,29.0,21.0,50.0,16.0,14.0,18.0,12.0,2.160246899469287,7.0,0.9803921568627451,0.1386483884679505,25.93103448275862,22.523809523809526,14.410080366577585,14.224790726116643,8.0,1.0,0.0,1.0,9.0,0.58,0.42,17.0,49.0,100.0,435.1587548222358,0
proxy_conn_102,50,0.1039310776711571,2,60681,481.0880548954028,223.04,64.0,40,223.04,64.0,40,256.17857142857144,54.0,40,180.86363636363637,68.0,40,0.008745908737182617,60.00592589378357,60.01230788230896,60.00592589378357,17.809080556586938,22.908845992315385,9.818123569293897,27.346380972596602,29.064566690974576,22.145782932676607,59.81543803215027,59.99301600456238,0.20032119750976562,28.0,22.0,50.0,15.0,15.0,18.0,12.0,3.0912061651652345,7.333333333333333,0.9803921568627451,0.1386483884679505,26.25,22.272727272727273,14.551938996966301,13.961576552621512,9.0,1.0,0.0,1.0,10.0,0.56,0.44,19.0,49.0,100.0,429.1257156185425,0
proxy_conn_103,50,0.10398106545748775,2,45125,480.85677695274535,222.46,64.0,40,222.46,64.0,40,264.18518518518516,64.0,40,173.47826086956522,68.0,40,609.9028840065001,60.000563859939575,60.041792154312134,60.000563859939575,18.48649676946493,19.129845998503946,9.81340361128048,27.63988386297588,27.883611106104514,22.1450495339127,59.87139827013016,59.87816625833511,0.14834809303283691,27.0,23.0,50.0,15.0,15.0,18.0,12.0,3.39934634239519,7.666666666666667,0.9803921568627451,0.1386483884679505,26.555555555555557,22.08695652173913,14.843213521819356,13.538714355115628,9.0,1.0,0.0,1.0,11.0,0.54,0.46,20.0,49.0,100.0,425.03912337793184,0
proxy_conn_104,50,0.12492578593932038,2,40731,400.2376260757428,259.24,64.0,40,259.24,64.0,40,324.14814814814815,64.0,40,183.04347826086956,68.0,40,0.005917072296369952,59.9998779296875,60.00601315498352,59.9998779296875,15.388396428181576,18.1776864528656,8.16811481787234,25.511724759060076,26.81243369032255,20.106723813568912,29.281823217868805,54.525938749313354,0.13789892196655273,27.0,23.0,50.0,15.0,15.0,18.0,12.0,2.8674417556808756,7.666666666666667,0.9803921568627451,0.1386483884679505,26.25925925925926,22.434782608695652,14.559183413692038,13.999459886961857,8.0,1.0,0.0,1.0,11.0,0.54,0.46,19.0,49.0,100.0,378.1165098653783,0
proxy_conn_105,50,0.10392892407989142,2,41245,481.09802389144716,223.06,64.0,40,223.06,64.0,40,264.18518518518516,64.0,40,174.7826086956522,68.0,40,0.0033998489379882812,59.999839067459106,60.007538080215454,59.999839067459106,18.494169271909275,21.868091995065864,9.818327018192836,27.636919108069637,28.790134259839075,22.14429117009083,59.89347070455551,59.99724978208542,0.24199891090393066,27.0,23.0,50.0,15.0,15.0,18.0,12.0,2.8674417556808756,7.666666666666667,0.9803921568627451,0.1386483884679505,26.185185185185187,22.52173913043478,14.44795778734717,14.15709858882413,8.0,1.0,0.0,1.0,11.0,0.54,0.46,19.0,49.0,100.0,428.89186843584605,0
proxy_conn_106,50,0.4232115343612123,2,443,118.14422798156738,350.7,52.0,40,350.7,52.0,40,359.08,40.0,40,342.32,68.0,40,0.01680707931507186,59.69068694114685,59.692771911621094,59.69068694114685,4.916918128728867,4.922676165898641,2.411106693501375,16.054706327307613,16.05983867289152,11.501066594819301,0.18214702606201172,0.18297982215881348,0.035582780838012695,25.0,25.0,50.0,15.0,15.0,16.0,14.0,2.494438257849294,8.333333333333334,0.9803921568627451,0.1386483884679505,24.84,24.16,14.318323924258733,14.534593217562023,9.0,1.0,0.0,1.0,11.0,0.5,0.5,20.0,49.0,100.0,235.3411680061209,0
proxy_conn_107,50,0.10401752632069321,2,48763,480.68822407722473,222.46,64.0,40,222.46,64.0,40,264.18518518518516,64.0,40,173.47826086956522,68.0,40,0.0035500526429359525,60.00052618980408,60.04017114639282,60.00052618980408,18.4798856148353,21.84946473078294,9.809963756678055,27.649909758607293,28.811966258726414,22.150286908895023,59.891267001628876,59.98082101345062,0.07153105735778809,27.0,23.0,50.0,15.0,15.0,18.0,12.0,2.8674417556808756,7.666666666666667,0.9803921568627451,0.1386483884679505,25.814814814814813,22.956521739130434,14.136993857821288,14.61826808533572,8.0,1.0,0.0,1.0,11.0,0.54,0.46,19.0,49.0,100.0,428.7363196269633,0
